id|movie|tokenCount|characterCount|sectionCount|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|angerPercentile|anticipationPercentile|disgustPercentile|fearPercentile|joyPercentile|sadnessPercentile|surprisePercentile|trustPercentile
273|mummythe|15480|26|1370|0.0611757105943152|0.0396640826873385|0.0363049095607235|0.0751937984496124|0.0275193798449612|0.0472868217054264|0.042764857881137|0.0454780361757106|0.980769230769231|0.317307692307692|0.961538461538461|0.975961538461539|0.317307692307692|0.944711538461539|0.963942307692308|0.365384615384615
274|musicoftheheart|13910|64|1722|0.0260963335729691|0.0493889288281812|0.0194104960460101|0.0324946081955428|0.0450754852624011|0.0363767074047448|0.0276060388209921|0.0486700215672178|0.122596153846154|0.824519230769231|0.358173076923077|0.134615384615385|0.879807692307692|0.649038461538462|0.192307692307692|0.545673076923077
275|mybestfriendswedding|14787|30|1942|0.0333400960302969|0.0516670048015148|0.02549536755258|0.0394941502671265|0.0562656387367282|0.0344897545141002|0.040102792993846|0.05788868600798|0.391826923076923|0.896634615384615|0.6875|0.346153846153846|0.983173076923077|0.533653846153846|0.932692307692308|0.810096153846154
276|mymotherdreamsthesatansdisciplesinnewyork|3878|21|391|0.0335224342444559|0.0417741103661681|0.0201134605466735|0.0340381640020629|0.0397111913357401|0.0368746776689015|0.0309437854564208|0.0567302733367715|0.401442307692308|0.454326923076923|0.415865384615385|0.163461538461538|0.762019230769231|0.675480769230769|0.459134615384615|0.795673076923077
277|mysterymen|12746|73|1361|0.0540561744861133|0.0472305036874313|0.0455044719912129|0.0512317589832104|0.0378942413306135|0.0339714420210262|0.0400910089439824|0.054762278361839|0.951923076923077|0.742788461538462|0.990384615384615|0.663461538461538|0.706730769230769|0.5|0.930288461538461|0.757211538461538
278|naturalbornkillers|15258|62|1371|0.052038275003277|0.0465985057019269|0.0267400707825403|0.0604273168174073|0.0292961069602831|0.0387337790011797|0.0310656704679512|0.0533490627867348|0.927884615384615|0.709134615384615|0.745192307692308|0.860576923076923|0.40625|0.745192307692308|0.46875|0.704326923076923
279|nextfriday|8968|29|1310|0.0434879571810883|0.0468331846565567|0.0257582515611062|0.0325602140945584|0.0464986619090098|0.0273193577163247|0.0419268510258698|0.0357939339875112|0.747596153846154|0.721153846153846|0.706730769230769|0.137019230769231|0.90625|0.127403846153846|0.954326923076923|0.0528846153846154
280|nickoftime|11158|43|1316|0.0310987632192149|0.0412260261695644|0.0135328911991396|0.0431977056820219|0.0331600645276931|0.022853557985302|0.0251837246818426|0.066857859831511|0.319711538461538|0.427884615384615|0.0408653846153846|0.449519230769231|0.548076923076923|0.0120192307692308|0.0841346153846154|0.930288461538461
281|nightmareonelmstreeta|14604|37|1273|0.0443029307039167|0.0342371952889619|0.0282799233086826|0.064776773486716|0.0264995891536565|0.0461517392495207|0.0354012599287866|0.0466310599835662|0.783653846153846|0.0673076923076923|0.805288461538462|0.903846153846154|0.266826923076923|0.925480769230769|0.771634615384615|0.408653846153846
282|nightmareonelmstreetthefinalchapter|13877|40|1224|0.0456871081645889|0.0381926929451611|0.0278878720184478|0.0595950133314117|0.0255818981047777|0.0432370108813144|0.0367514592491172|0.0444620595229516|0.810096153846154|0.242788461538462|0.798076923076923|0.838942307692308|0.223557692307692|0.879807692307692|0.84375|0.322115384615385
283|nottinghill|9319|38|1413|0.0216761455091748|0.0437815216224917|0.0191007618843224|0.0350896018886147|0.0449619057838824|0.028329219873377|0.0297242193368387|0.0479665200128769|0.0384615384615385|0.576923076923077|0.329326923076923|0.192307692307692|0.875|0.175480769230769|0.34375|0.5
284|nursebetty|16650|54|1905|0.0321321321321321|0.041021021021021|0.0190990990990991|0.0361561561561562|0.0336336336336336|0.0332132132132132|0.0287687687687688|0.0482882882882883|0.355769230769231|0.401442307692308|0.326923076923077|0.230769230769231|0.564903846153846|0.435096153846154|0.257211538461538|0.524038461538462
285|oneflewoverthecuckoosnest|14458|47|1657|0.0352745884631346|0.0482086042329506|0.0172914649329091|0.037487895974547|0.0280813390510444|0.0288421635080924|0.0280121731913128|0.0535343754322866|0.471153846153846|0.778846153846154|0.189903846153846|0.271634615384615|0.34375|0.199519230769231|0.206730769230769|0.71875
286|onlygodforgives|10931|33|1226|0.036410209495929|0.0508645137681822|0.0176562071173726|0.0508645137681822|0.0343975848504254|0.0346720336657213|0.031287164943738|0.0472966791693349|0.514423076923077|0.867788461538462|0.211538461538462|0.649038461538462|0.588942307692308|0.550480769230769|0.475961538461538|0.447115384615385
287|outofsight|16261|49|2082|0.0330237992743374|0.0520263206444868|0.0220773630158047|0.0395424635631265|0.0352991820921223|0.0271816001475924|0.0224463440132833|0.0457536436873501|0.379807692307692|0.90625|0.521634615384615|0.348557692307692|0.634615384615385|0.117788461538462|0.0240384615384615|0.377403846153846
288|panicroom|12809|13|1061|0.0371613709110782|0.0323210242798033|0.0177999843859786|0.0485596065266609|0.0177219142790226|0.0279490982902647|0.0263876961511437|0.0330236552424077|0.540865384615385|0.0240384615384615|0.223557692307692|0.579326923076923|0.0240384615384615|0.153846153846154|0.132211538461538|0.0168269230769231
289|patriotthe|17598|64|1565|0.0365382429821571|0.0514831230821684|0.0195476758722582|0.0560859188544153|0.0372201386521196|0.0386407546312081|0.0292078645300602|0.0650073872030913|0.516826923076923|0.884615384615385|0.370192307692308|0.778846153846154|0.680288461538462|0.735576923076923|0.307692307692308|0.908653846153846
290|pearlharbor|18829|127|1779|0.0485421424398534|0.0391948589941048|0.016995060810452|0.0597482606617452|0.0276169738169844|0.0378671198682883|0.0325030537999894|0.0670242710712199|0.860576923076923|0.295673076923077|0.168269230769231|0.848557692307692|0.319711538461538|0.709134615384615|0.567307692307692|0.935096153846154
291|peepingtom|14592|53|1999|0.0357730263157895|0.0463267543859649|0.0145285087719298|0.0487253289473684|0.0305646929824561|0.0353618421052632|0.0394051535087719|0.0483826754385965|0.490384615384615|0.699519230769231|0.0528846153846154|0.584134615384615|0.442307692307692|0.591346153846154|0.913461538461539|0.536057692307692
292|peggysuegotmarried|13571|69|1592|0.0277798246260408|0.0567386338515953|0.0171689632304178|0.0304325399749466|0.0546017242649768|0.0358853437476973|0.0327168226365043|0.0622651241618156|0.177884615384615|0.961538461538461|0.182692307692308|0.0793269230769231|0.980769230769231|0.620192307692308|0.576923076923077|0.879807692307692
293|petsematary|17386|44|2223|0.0274358679397216|0.0417002185666628|0.0228919820545266|0.0394570343954906|0.0329000345105257|0.0367537098815139|0.0255953065685034|0.0526860692511216|0.163461538461538|0.449519230769231|0.574519230769231|0.34375|0.538461538461538|0.665865384615385|0.105769230769231|0.6875
294|pi|8248|22|809|0.0314015518913676|0.0423132880698351|0.0209747817652764|0.0381910766246363|0.0259456838021339|0.0277643064985451|0.0292192046556741|0.0379485935984481|0.336538461538462|0.480769230769231|0.463942307692308|0.302884615384615|0.242788461538462|0.144230769230769|0.310096153846154|0.0841346153846154
295|pianistthe|12072|78|1138|0.0396785950960901|0.0410868124585818|0.0289098740888005|0.0597249834327369|0.0313121272365805|0.0508614976805832|0.0335487077534791|0.0529324055666004|0.632211538461538|0.411057692307692|0.829326923076923|0.846153846153846|0.473557692307692|0.96875|0.651442307692308|0.692307692307692
296|pitchblack|11583|16|1364|0.0371233704567038|0.0432530432530433|0.0327203660536994|0.0525770525770526|0.0207200207200207|0.042303375636709|0.0361737028403695|0.0328066994733661|0.538461538461538|0.548076923076923|0.908653846153846|0.701923076923077|0.0793269230769231|0.850961538461539|0.8125|0.0144230769230769
297|platoon|17266|63|1293|0.0528205722228658|0.0363141434032202|0.0352137148152438|0.0663153017491023|0.0273948801112012|0.0400208502258774|0.0363720606973242|0.0361403915209081|0.9375|0.141826923076923|0.944711538461539|0.925480769230769|0.305288461538462|0.795673076923077|0.826923076923077|0.0625
298|pleasantville|17887|65|1760|0.027897355621401|0.0427684910829094|0.0181137138704087|0.0292391122043943|0.0395818191983004|0.0313635601274669|0.0308604014088444|0.050707217532286|0.180288461538462|0.509615384615385|0.247596153846154|0.0697115384615385|0.757211538461538|0.324519230769231|0.447115384615385|0.639423076923077
299|pointbreak|17143|49|1185|0.0453829551420405|0.0421746485445955|0.02519979000175|0.0541328822259815|0.0294580878492679|0.0348830426413113|0.0387913434054716|0.0454412879892668|0.802884615384615|0.471153846153846|0.673076923076923|0.747596153846154|0.413461538461538|0.557692307692308|0.896634615384615|0.362980769230769
300|prettywoman|12419|46|1602|0.0250422739350994|0.045253241001691|0.0178758354134793|0.0290683629921894|0.0435622835977132|0.0270553184636444|0.0351074965778243|0.0485546340285047|0.0913461538461538|0.637019230769231|0.235576923076923|0.0673076923076923|0.848557692307692|0.108173076923077|0.754807692307692|0.540865384615385
301|prettywomanfinalscript|22634|64|2715|0.0326941769020058|0.036361226473447|0.0170981708933463|0.0338870725457277|0.0387028364407529|0.0323849076610409|0.0400282760448882|0.055270831492445|0.367788461538462|0.144230769230769|0.177884615384615|0.161057692307692|0.730769230769231|0.387019230769231|0.927884615384615|0.774038461538462
302|programthe|15045|66|1382|0.039415088069126|0.0511133266866069|0.0232635427052177|0.0376869391824526|0.0350947158524427|0.0346294449983383|0.0345629777334663|0.0508474576271187|0.622596153846154|0.875|0.600961538461538|0.278846153846154|0.617788461538462|0.543269230769231|0.725961538461538|0.646634615384615
303|prometheus|14412|21|1175|0.0442686650013877|0.0378850957535387|0.0301831806827644|0.0679295031917846|0.0230363585900638|0.0451013044684985|0.0289342214820983|0.0421870663336109|0.78125|0.211538461538462|0.862980769230769|0.944711538461539|0.146634615384615|0.90625|0.274038461538462|0.237980769230769
304|prophecythe|13783|45|1407|0.0414278458971196|0.0405572081549735|0.0349706159762026|0.0582601755786113|0.0348255096858449|0.0470144380758906|0.0338097656533411|0.0565189000943191|0.6875|0.372596153846154|0.9375|0.8125|0.605769230769231|0.939903846153846|0.677884615384615|0.790865384615385
305|psycho|16175|32|1102|0.0291808346213292|0.0428438948995363|0.0186707882534776|0.0379598145285935|0.0301081916537867|0.0384544049459042|0.0308500772797527|0.0428438948995363|0.233173076923077|0.516826923076923|0.298076923076923|0.298076923076923|0.432692307692308|0.728365384615385|0.444711538461538|0.264423076923077
306|pulpfiction|15362|44|1648|0.0411404765004557|0.0386668402551751|0.027405285770082|0.0438093998177321|0.0311157401380029|0.0345658117432626|0.0292930607993751|0.0418565290977737|0.675480769230769|0.264423076923077|0.776442307692308|0.471153846153846|0.466346153846154|0.540865384615385|0.3125|0.221153846153846
307|punchdrunklove|8397|44|1220|0.0228653090389425|0.0335834226509468|0.014528998451828|0.0240562105513874|0.0245325711563654|0.0267952840300107|0.0217934976777421|0.0331070620459688|0.0600961538461539|0.0432692307692308|0.0552884615384615|0.00480769230769231|0.1875|0.0913461538461538|0.0120192307692308|0.0192307692307692
308|quantumproject|3306|22|339|0.029038112522686|0.0411373260738052|0.0108892921960073|0.0387174833635814|0.0284331518451301|0.0284331518451301|0.0332728372655777|0.0344827586206897|0.225961538461538|0.418269230769231|0.00240384615384615|0.326923076923077|0.367788461538462|0.180288461538462|0.627403846153846|0.0288461538461538
309|raisingarizona|13727|40|1260|0.0410140598819844|0.0379543964449625|0.0243316092372696|0.0480075763094631|0.033801996066147|0.0333649012894296|0.0329278065127122|0.044365119836818|0.670673076923077|0.21875|0.641826923076923|0.564903846153846|0.569711538461538|0.451923076923077|0.596153846153846|0.319711538461538
310|ramblingrose|18951|22|1575|0.0438499287636536|0.0625296818109862|0.0296026594902644|0.0547200675426099|0.0662234182892723|0.0639016410743496|0.03989235396549|0.0682813571843175|0.759615384615385|0.980769230769231|0.846153846153846|0.757211538461538|0.997596153846154|0.995192307692308|0.925480769230769|0.947115384615385
311|rambofirstbloodiithemission|15267|32|1263|0.0466365363201677|0.0394969542149735|0.0272483133556036|0.067531276609681|0.0252832907578437|0.0404794655138534|0.0359599135390057|0.0554136372568285|0.831730769230769|0.3125|0.762019230769231|0.942307692307692|0.211538461538462|0.805288461538462|0.798076923076923|0.776442307692308
312|rearwindow|20639|19|1975|0.0344493434759436|0.0433645040941906|0.0135180968070158|0.0451572266098164|0.0241290760211251|0.0312515141237463|0.0298948592470565|0.0357575463927516|0.444711538461538|0.555288461538462|0.0384615384615385|0.495192307692308|0.175480769230769|0.310096153846154|0.358173076923077|0.0504807692307692
313|reindeergames|15279|34|1566|0.0523594476078277|0.041036717062635|0.0256561293278356|0.0559591596308659|0.0337718437070489|0.0375679036586164|0.0354080764447935|0.0455527194188101|0.932692307692308|0.403846153846154|0.697115384615385|0.771634615384615|0.567307692307692|0.699519230769231|0.774038461538462|0.370192307692308
314|relicthe|16577|45|1417|0.0429510767931471|0.0337214212463051|0.0261808529890813|0.0634010979067383|0.021354889304458|0.0392712794836219|0.0272063702720637|0.0390903058454485|0.725961538461538|0.0504807692307692|0.725961538461538|0.894230769230769|0.0961538461538462|0.774038461538462|0.170673076923077|0.112980769230769
315|residentevil|13345|39|1153|0.046309479205695|0.0346197077557137|0.0273510678156613|0.0538778568752342|0.0221805919820157|0.0355938553765455|0.0292993630573248|0.0408392656425628|0.829326923076923|0.0793269230769231|0.771634615384615|0.745192307692308|0.112980769230769|0.605769230769231|0.314903846153846|0.175480769230769
316|ringu|9307|37|857|0.0203072955839691|0.0370688728913721|0.0121413989470291|0.0334157086064253|0.022348769743204|0.0322338025142366|0.0301923283550016|0.0384656710003223|0.0168269230769231|0.182692307692308|0.0192307692307692|0.151442307692308|0.117788461538462|0.382211538461538|0.389423076923077|0.0913461538461538
317|riseoftheguardians|15812|26|1659|0.0330129015937263|0.0368074879838098|0.0179610422463951|0.0419934227169239|0.0383253225398432|0.0240323804705287|0.0369339741968125|0.0503415127751075|0.377403846153846|0.161057692307692|0.237980769230769|0.423076923076923|0.71875|0.0288461538461538|0.858173076923077|0.625
318|rko281|13111|52|1309|0.0321867134467241|0.0478987110060255|0.0252459766608192|0.0388986347341927|0.0397376248951262|0.0341697810998398|0.0302036457936084|0.0482800701700862|0.358173076923077|0.771634615384615|0.680288461538462|0.336538461538462|0.764423076923077|0.509615384615385|0.391826923076923|0.519230769230769
319|rockthe|14724|57|1394|0.0407497962510187|0.0340939961966857|0.023838630806846|0.0577967943493616|0.0197636511817441|0.0314452594403695|0.0248573757131214|0.0632980168432491|0.661057692307692|0.0625|0.629807692307692|0.805288461538462|0.0552884615384615|0.331730769230769|0.0625|0.901442307692308
320|rocky|13172|51|1404|0.0407682963862739|0.0420589128454297|0.0226996659580929|0.0436532037655633|0.0355299119344063|0.035150318858184|0.0386425751594291|0.0474491345277862|0.663461538461538|0.466346153846154|0.555288461538462|0.463942307692308|0.639423076923077|0.574519230769231|0.891826923076923|0.461538461538462
321|ronin|14963|27|1150|0.0421706876963176|0.0390964378801043|0.0180445097908174|0.0542671924079396|0.0265989440620197|0.0332820958363964|0.030542003608902|0.0440419701931431|0.704326923076923|0.293269230769231|0.242788461538462|0.75|0.271634615384615|0.439903846153846|0.420673076923077|0.302884615384615
322|runawaybride|14139|44|1606|0.0251785840582785|0.049013367281986|0.0157719782162812|0.0275832802885636|0.0475988400877007|0.0254614894971356|0.0300587028785628|0.0572883513685551|0.09375|0.805288461538462|0.09375|0.0408653846153846|0.925480769230769|0.0576923076923077|0.372596153846154|0.805288461538462
323|rushhour|15927|57|1469|0.0422552897595278|0.0308909399133547|0.0193382306774659|0.0531801343630313|0.0190870848245118|0.0296352106485842|0.0290073460161989|0.054687009480756|0.706730769230769|0.0120192307692308|0.350961538461538|0.709134615384615|0.0384615384615385|0.221153846153846|0.293269230769231|0.754807692307692
324|rushhour2|10602|26|1214|0.0425391435578193|0.0449915110356537|0.019618939822675|0.0493303150348991|0.0326353518204112|0.033955857385399|0.0268817204301075|0.0534804753820034|0.721153846153846|0.625|0.377403846153846|0.603365384615385|0.524038461538462|0.497596153846154|0.146634615384615|0.713942307692308
325|saltonseathe|12327|39|1616|0.0384521781455342|0.0365052324166464|0.0252291717368378|0.0488358886996025|0.0283929585462805|0.0336659365620183|0.0295286768881317|0.0409669830453476|0.584134615384615|0.151442307692308|0.675480769230769|0.59375|0.365384615384615|0.473557692307692|0.326923076923077|0.185096153846154
326|sandlotkidsthe|11522|35|1439|0.0412254816872071|0.0404443672973442|0.0229994792570734|0.0419198055893074|0.0282936990105884|0.0243881270612741|0.0340218712029162|0.04200659607707|0.680288461538462|0.358173076923077|0.581730769230769|0.420673076923077|0.358173076923077|0.03125|0.699519230769231|0.225961538461538
327|savingmr.banks|13138|58|1679|0.0226822956309941|0.0432333688537068|0.019333231846552|0.0239762520931649|0.0486375399604202|0.0283148119957376|0.0323489115542701|0.0605876084639976|0.0528846153846154|0.545673076923077|0.348557692307692|0.00240384615384615|0.944711538461539|0.173076923076923|0.557692307692308|0.858173076923077
328|savingprivateryan|12864|99|1363|0.0435323383084577|0.0389458955223881|0.021455223880597|0.0621890547263682|0.0270522388059701|0.035136815920398|0.0301616915422886|0.060478855721393|0.75|0.278846153846154|0.497596153846154|0.879807692307692|0.288461538461538|0.572115384615385|0.384615384615385|0.853365384615385
329|scream|12626|37|1558|0.0441153175986061|0.0386504039284017|0.0296214161254554|0.0511642642166957|0.0251861238713765|0.0360367495643909|0.0316806589577063|0.042610486298115|0.774038461538462|0.262019230769231|0.848557692307692|0.661057692307692|0.204326923076923|0.632211538461538|0.507211538461538|0.254807692307692
330|scream2|11750|59|1320|0.042468085106383|0.04|0.0265531914893617|0.0537021276595745|0.0257872340425532|0.033531914893617|0.0331063829787234|0.0387234042553192|0.716346153846154|0.331730769230769|0.735576923076923|0.737980769230769|0.233173076923077|0.461538461538462|0.617788461538462|0.105769230769231
331|se7en|20154|59|1777|0.0368165128510469|0.0646521782276471|0.0326982236776819|0.0478813138831001|0.0270913962488836|0.0361714796070259|0.023965465912474|0.0428202838146274|0.526442307692308|0.990384615384615|0.90625|0.560096153846154|0.293269230769231|0.639423076923077|0.0456730769230769|0.262019230769231
332|searchersthe|18144|42|1711|0.0451940035273369|0.0368716931216931|0.0171957671957672|0.0519179894179894|0.0246362433862434|0.0379739858906526|0.0346671075837743|0.045028659611993|0.800480769230769|0.170673076923077|0.185096153846154|0.685096153846154|0.199519230769231|0.713942307692308|0.730769230769231|0.346153846153846
333|senseandsensibility|16035|28|1870|0.0211412535079514|0.0493919550982226|0.0186467103211724|0.0304957904583723|0.0491425007795448|0.0315559713127534|0.0364203305269723|0.062363579669473|0.0288461538461538|0.826923076923077|0.293269230769231|0.0817307692307692|0.947115384615385|0.341346153846154|0.829326923076923|0.882211538461539
334|sexliesandvideotape|8732|10|1210|0.021530004580852|0.0439761795693999|0.0358451672010994|0.0274851122308749|0.0356161245991754|0.0253092075125973|0.0253092075125973|0.0420293174530463|0.0360576923076923|0.584134615384615|0.954326923076923|0.0360576923076923|0.644230769230769|0.0552884615384615|0.09375|0.230769230769231
335|shakespeareinlove|12862|70|1599|0.033354066241642|0.0566008396827865|0.0258902192505054|0.0368527445187374|0.0509252060332763|0.0338205566785881|0.0355310216140569|0.0632872026123465|0.394230769230769|0.959134615384615|0.713942307692308|0.254807692307692|0.961538461538461|0.490384615384615|0.778846153846154|0.899038461538462
336|shampoo|12786|60|1908|0.0284686375723448|0.0369153761927108|0.0211950570936962|0.0296417957140623|0.0343344282809323|0.0285468481151259|0.0267480056311591|0.0351165337087439|0.209134615384615|0.175480769230769|0.473557692307692|0.0721153846153846|0.586538461538462|0.1875|0.137019230769231|0.0432692307692308
337|shawshankredemptionthe|16582|52|1541|0.0491496803763117|0.0431793511036063|0.0290073573754674|0.0496924375829212|0.029429501869497|0.0376311663249306|0.0309974671330358|0.0509588710650103|0.875|0.543269230769231|0.831730769230769|0.612980769230769|0.408653846153846|0.701923076923077|0.463942307692308|0.65625
338|shivers|11428|28|590|0.028176408820441|0.0343892194609731|0.0284389219460973|0.0452397619880994|0.0269513475673784|0.0319390969548477|0.0337766888344417|0.0375393769688484|0.192307692307692|0.0721153846153846|0.8125|0.497596153846154|0.283653846153846|0.367788461538462|0.670673076923077|0.0817307692307692
339|shrekthethird|12433|82|1545|0.0394112442692834|0.0471326309016328|0.0433523686962117|0.0481782353414301|0.0481782353414301|0.0309659776401512|0.0369178798359205|0.0490629775597201|0.620192307692308|0.735576923076923|0.987980769230769|0.567307692307692|0.932692307692308|0.288461538461538|0.855769230769231|0.555288461538462
340|sideways|14265|32|1709|0.0223624255169997|0.044304241149667|0.0185068349106204|0.0244654749386611|0.0385559060637925|0.0270592358920435|0.0304241149667017|0.0458464773922187|0.0480769230769231|0.598557692307692|0.28125|0.00961538461538462|0.725961538461538|0.110576923076923|0.40625|0.382211538461538
341|signs|12730|25|1085|0.026394344069128|0.0369206598586017|0.0164179104477612|0.0383346425765907|0.0238805970149254|0.0261586802827965|0.0218381775333857|0.0349567949725059|0.132211538461538|0.177884615384615|0.132211538461538|0.317307692307692|0.170673076923077|0.0697115384615385|0.0144230769230769|0.0384615384615385
342|silenceofthelambs|17831|43|1321|0.0355560540631485|0.0376871740227693|0.0232179911390275|0.049688744321687|0.0304525825808984|0.0372385171891649|0.028770119454882|0.0526610958443161|0.475961538461538|0.201923076923077|0.596153846153846|0.610576923076923|0.4375|0.692307692307692|0.259615384615385|0.685096153846154
343|silverbullet|14969|50|1773|0.0350724831318057|0.0396820094862716|0.0247177500167012|0.0400828378649208|0.0294608858307168|0.0344044358340571|0.0291936669116173|0.0412185182710936|0.463942307692308|0.319711538461538|0.658653846153846|0.365384615384615|0.415865384615385|0.524038461538462|0.305288461538462|0.197115384615385
344|sisteract|14513|52|1739|0.0301109350237718|0.06166884861848|0.0192930476124854|0.0377592503272928|0.0618755598428995|0.0418934748156825|0.030179838765245|0.0870943292220768|0.271634615384615|0.973557692307692|0.341346153846154|0.286057692307692|0.992788461538461|0.846153846153846|0.387019230769231|0.997596153846154
345|sixthsensethe|13030|40|1284|0.022102839600921|0.044359171143515|0.0141980046047583|0.0313891020721412|0.0340752110514198|0.030928626247122|0.0290099769762088|0.0508058326937836|0.0408653846153846|0.600961538461538|0.0456730769230769|0.0961538461538462|0.581730769230769|0.283653846153846|0.295673076923077|0.644230769230769
346|sleepyhollow|15391|35|1491|0.0444415567539471|0.0528230784224547|0.0268338639464622|0.0511337794815152|0.0352803586511598|0.0417776622701579|0.0372945227730492|0.0532129166395946|0.786057692307692|0.923076923076923|0.75|0.658653846153846|0.632211538461538|0.841346153846154|0.870192307692308|0.697115384615385
347|slingblade|11887|32|1109|0.0252376545806343|0.0434928913939598|0.0264154117943972|0.0309581896189114|0.034575586775469|0.0301169344662236|0.024985278034828|0.0545974594094389|0.0985576923076923|0.557692307692308|0.733173076923077|0.0913461538461538|0.59375|0.230769230769231|0.0673076923076923|0.747596153846154
348|snowfallingoncedars|17188|50|2122|0.0411915289737026|0.0429951128694438|0.023621131021643|0.0467186409122644|0.0374098208052129|0.0427623923667675|0.0336281126367233|0.0611473120781941|0.677884615384615|0.536057692307692|0.620192307692308|0.533653846153846|0.692307692307692|0.872596153846154|0.658653846153846|0.860576923076923
349|soimarriedanaxemurderer|11227|56|1291|0.0285917876547608|0.0480983343724949|0.0196846886968914|0.037587957602209|0.0444464237997684|0.034381401977376|0.0361628217689499|0.0503251091119622|0.213942307692308|0.776442307692308|0.384615384615385|0.276442307692308|0.865384615384615|0.516826923076923|0.810096153846154|0.622596153846154
350|solaris|6776|7|883|0.0262691853600945|0.0461924439197167|0.0180047225501771|0.0382231404958678|0.0267119244391972|0.0345336481700118|0.0239079102715466|0.034681227863046|0.125|0.694711538461538|0.240384615384615|0.307692307692308|0.276442307692308|0.536057692307692|0.0432692307692308|0.03125
351|soldier|19090|35|1208|0.062545835515977|0.0440020953378732|0.0282870612886328|0.0746464117338921|0.0305919329491881|0.0491356731272918|0.036144578313253|0.0423782084861184|0.983173076923077|0.586538461538462|0.807692307692308|0.971153846153846|0.444711538461538|0.966346153846154|0.805288461538462|0.245192307692308
352|someonetowatchoverme|11810|34|1330|0.0292972057578323|0.0393734123624047|0.0162574089754445|0.0407281964436918|0.0323454699407282|0.0337002540220152|0.0297205757832345|0.0422523285351397|0.237980769230769|0.307692307692308|0.125|0.384615384615385|0.512019230769231|0.478365384615385|0.341346153846154|0.240384615384615
353|spareme|9156|38|1054|0.031564001747488|0.0474006116207951|0.018785495849716|0.0532983835736129|0.0278505897771953|0.0349497597204019|0.0269768457841852|0.0401922236784622|0.338942307692308|0.754807692307692|0.305288461538462|0.721153846153846|0.336538461538462|0.5625|0.161057692307692|0.153846153846154
354|sphere|12708|17|2072|0.0433585143216871|0.0310827824992131|0.0232924142272584|0.0475291155177841|0.0137708530059805|0.0457979225684608|0.0235284859930752|0.03525338369531|0.733173076923077|0.0144230769230769|0.608173076923077|0.550480769230769|0.00240384615384615|0.920673076923077|0.0408653846153846|0.0456730769230769
355|spiderman|14562|47|1663|0.0420271940667491|0.0405850844664194|0.0244471913198736|0.0487570388682873|0.0260266446916632|0.0363960994368905|0.0331685208075814|0.0452547726960582|0.694711538461538|0.375|0.644230769230769|0.586538461538462|0.25|0.651442307692308|0.620192307692308|0.350961538461538
356|starman|15833|46|1696|0.0331585928124803|0.0624644729362723|0.0158529653255858|0.0468009852839007|0.0480010105475905|0.0279795364112929|0.0320848859975999|0.0700435798648393|0.387019230769231|0.978365384615385|0.0985576923076923|0.536057692307692|0.930288461538461|0.15625|0.536057692307692|0.959134615384615
357|starshiptroopers|13889|68|1786|0.0434876520987832|0.0456476348189215|0.0331197350421197|0.0688314493484052|0.0391676866585067|0.0338397292821657|0.033983728130175|0.0695514435884513|0.745192307692308|0.649038461538462|0.920673076923077|0.954326923076923|0.742788461538462|0.492788461538462|0.694711538461538|0.949519230769231
358|startrekiithewrathofkhan|10867|38|1578|0.032759731296586|0.0425140333118616|0.0176681696880464|0.0506119444188829|0.030459188368455|0.0348762307904665|0.0287107757430754|0.0706726787521855|0.372596153846154|0.495192307692308|0.213942307692308|0.644230769230769|0.439903846153846|0.555288461538462|0.254807692307692|0.961538461538461
359|startreknemesis|12368|25|1412|0.0374353169469599|0.0526358344113842|0.0189197930142303|0.0538486416558862|0.0307244501940492|0.0305627425614489|0.0322606727037516|0.0613680465717982|0.552884615384615|0.918269230769231|0.317307692307692|0.740384615384615|0.451923076923077|0.264423076923077|0.548076923076923|0.867788461538462
360|starwarsanewhope|19483|67|2216|0.057486013447621|0.066006261869322|0.0339270132936406|0.0741672227069753|0.0332597649232664|0.0406508237951034|0.0394189806497973|0.0596417389519068|0.956730769230769|0.997596153846154|0.935096153846154|0.96875|0.552884615384615|0.817307692307692|0.915865384615385|0.836538461538462
361|starwarsattackoftheclones|15174|66|1467|0.0351917754052985|0.051535521286411|0.0167391590879135|0.051667325688678|0.0366416238302359|0.0344009489916963|0.0309081323316199|0.0579280347963622|0.46875|0.889423076923077|0.151442307692308|0.668269230769231|0.670673076923077|0.521634615384615|0.454326923076923|0.8125
362|starwarstheempirestrikesback|15837|50|1664|0.0505777609395719|0.050767190755825|0.0260781713708404|0.0667424385931679|0.0282250426217087|0.0327082149396982|0.0335290774767948|0.0591021026709604|0.908653846153846|0.865384615384615|0.721153846153846|0.930288461538461|0.353365384615385|0.399038461538462|0.646634615384615|0.829326923076923
363|stateandmain|11425|49|1749|0.0214442013129103|0.0449890590809628|0.0120787746170678|0.0250328227571116|0.0270459518599562|0.0224070021881838|0.0217067833698031|0.0473522975929978|0.03125|0.622596153846154|0.0144230769230769|0.0144230769230769|0.286057692307692|0.00240384615384615|0.00961538461538462|0.451923076923077
364|stationwest|13636|32|1633|0.0393810501613376|0.0405544147843943|0.0182604869463186|0.0461278967439132|0.0309474919331182|0.0321941918451159|0.0387210325608683|0.0851422704605456|0.617788461538462|0.370192307692308|0.254807692307692|0.521634615384615|0.459134615384615|0.379807692307692|0.894230769230769|0.995192307692308
