id|movie|tokenCount|characterCount|sectionCount|genreList|Action|Adventure|Animation|Biography|Comedy|Crime|Drama|Family|Fantasy|Film-Noir|History|Horror|Music|Musical|Mystery|Romance|Sci-Fi|Short|Sport|Thriller|War|Western|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|genreCount
361|starwarsattackoftheclones|15174|66|1467|Action, Adventure, Fantasy, Sci-Fi|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.00317529322380965|-0.0358398048846642|-0.0438261073415268|-0.055028527034067|-0.0271866104417619|0.0517948265406886|0.0119373446853772|0.0251317787020432|4
362|starwarstheempirestrikesback|15837|50|1664|Action, Adventure, Fantasy, Sci-Fi|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0.0609577000285495|-0.0314862410874821|-0.0606272779876839|-0.0494797471836667|-0.0815137217931692|-0.0216303036643839|0.0634277648046867|-0.0231175761334082|4
363|stateandmain|11425|49|1749|Comedy|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0843227543540854|0.0475385568202258|-0.0425540525166799|-0.00582458055634654|-0.0152717948150982|0.029265331830584|0.0700047315633443|-0.0191238513921866|1
364|stationwest|13636|32|1633|Western|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-0.00337259658976276|-0.0754852073082756|-0.16517566183155|0.0391911703765351|0.0588091694276084|-0.0863631643689296|-0.0474034983213745|-0.126390204847272|1
365|stepmom|15401|29|2129|Comedy, Drama|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0271417830473212|-0.0308072980090606|0.0386674352968383|0.00414269859322401|0.00206893275563651|0.0239566910511712|-0.0166456785297704|0.0558565620382243|2
366|stingthe|14061|46|1250|Comedy, Crime, Drama|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0369238190539679|0.0459490637886761|0.0158636906481408|-0.00562163064698849|-0.00791926581957448|-0.000167274853363191|0.0414277629909158|-0.0669182349199707|3
367|storytelling|4880|33|771|Comedy, Drama|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0681158427541709|0.031890930137843|0.00324664083331363|0.0389596655334475|-0.0180024709283345|0.0137048110044421|0.0393658856631372|0.0455311285299074|2
368|strangedays|19586|51|1271|Action, Crime, Drama, Mystery, Sci-Fi, Thriller|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0.0417067994078563|0.0134500009465463|-0.0281495704816439|-0.0757638888146213|-0.0558778880923342|0.00286469386328125|-0.0341666175490862|0.121193372724348|6
369|sugarandspice|10290|53|1084|Comedy|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0282926673306287|-0.059879957477436|0.0199320469298475|-0.0140284261341957|-0.000923326935677633|-0.0266917346087865|0.0513899943561613|0.00330775225729984|1
370|super8|14792|51|1484|Mystery, Sci-Fi, Thriller|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0.0291299711950023|0.0441524493971637|0.00491175998642222|0.0145536749830797|-0.0189787491818176|-0.00492509547772889|-0.0445172993843013|-0.0380010439139517|3
371|sweetsmellofsuccess|20809|45|1761|Drama, Film-Noir|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|-0.0180727937577578|0.0536443884620226|-0.00938206202489268|0.0247987807411901|0.0206909273775514|-0.00481274247398544|-0.00191507724638898|0.00760148427480591|2
372|swingers|9296|27|1248|Comedy, Drama|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0151592979194508|-0.0538316798522493|0.0855424418769134|0.0158735128397171|0.0846229908259669|-0.0197521109562408|0.105937343539123|0.0459293525811952|2
373|takeshelter|11293|27|1135|Drama, Thriller|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.0478453667631017|0.0469729129705166|-0.0540637309964565|0.0401617133868919|0.0228071771935029|-0.0127210069985523|0.0179584810763891|-0.0399988445517313|2
374|takingsides|8740|33|837|Drama, Music|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|-0.0431833190586266|-0.029649798416037|0.014286381840015|-0.00575509921654889|0.0502376350750267|0.00918149957175639|-0.0175016324761626|-0.00667107632744269|2
375|talentedmr.ripleythe|11755|24|1255|Crime, Drama, Horror, Mystery, Thriller|0|0|0|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|-0.0464846802538233|0.00458933116180929|0.0270691489113066|-0.0157401790980619|-0.00134505757234269|0.0575720378038003|-0.0190323232552431|0.0211737412281364|5
376|taxidriver|14396|39|1006|Crime, Drama, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.0240168319302079|0.0229056943019017|-0.0190595290662272|-0.00869791819725885|-0.0248772953785583|0.011586674498143|-0.0243313847292647|0.0279382674013879|3
377|ted|15044|51|1667|Comedy, Fantasy|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0332826507432902|-0.0100849726231291|0.108297885655342|0.112464187930265|-0.132223265411698|-0.144114528521363|0.0332190035116454|-0.0305382987183494|2
378|terminator|15946|53|1243|Action, Drama, Romance, Sci-Fi, Thriller|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0.0547238818889436|0.0558574638069733|-0.0159917308884207|-0.0204144068462032|0.0282118059127087|-0.0165364961643783|-0.0505465254801448|-0.0126661021506329|5
379|terminator2judgementday|20086|44|1082|Action, Drama, Sci-Fi, Thriller|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.0644449891504549|0.0414836948729562|-0.0162297002935668|0.0482208241290956|-0.0519322659613179|-0.0939156943080636|-0.0338964837625331|-0.0424131632419459|4
380|thingthe|12926|15|1344|Action, Horror, Sci-Fi, Thriller|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0.0283960860197473|0.0972682329481311|0.0451095843165478|0.0436548533616633|-0.000682425963624584|-0.0044148748489107|0.0184089702049714|-0.0240657456498824|4
381|thirteendays|19535|63|1809|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.00461283039147843|-0.0197561183276072|-0.150398147324379|-0.000851545324410192|-0.0433237265117446|0.0123275399380428|0.040440623408481|-0.0311586375462004|1
382|threekings|14493|54|1776|Action, Adventure, War|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.101829096975035|0.0102484456774924|-0.00805032945069161|0.035591308332083|0.0812963916712648|0.0469710083337786|0.0404283611997863|0.115336641276887|3
383|threekingsspoilsofwar|14125|12|1412|Action, Adventure, War|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0552527576215204|0.042010026131141|0.0171276802210759|0.00530162017795586|0.0113038593432225|0.000114256888690374|0.0157588657279591|-0.021747004655791|3
384|thunderheart|17860|39|1294|Crime, Mystery, Thriller|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-0.0208034927627649|0.0471917280313851|-0.049115909910091|0.014382096891925|0.0208850553005935|0.00844301746558141|0.0243033136091189|-0.0240359107076755|3
385|timemachinethe|12850|22|737|Action, Adventure, Sci-Fi|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0.0145104084678721|-0.042404953041081|0.0190288384504327|-0.210321836889393|-0.080525745616626|0.111483326905391|0.129864780689605|-0.128568658963331|3
386|tombstone|17901|65|1665|Action, Drama, Western|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0.0348860365476343|-0.0353000059614216|0.0227375717008925|0.00155836379065966|-0.00247188014030076|-0.0222331140423863|0.00330935544871707|-0.0529792000473892|3
387|tomorrowneverdies|19399|109|1784|Action, Adventure, Thriller|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0339350493763204|0.0128448910099635|-0.0714847371324675|-0.0476119635799417|0.0020028343150094|-0.0390983800652945|-0.0390305948427739|-0.0367370066909793|3
388|tosleepwithanger|13297|39|1198|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0131283343952792|-0.0459434836926014|0.0540770242100418|0.072976084077268|0.0990884269262484|0.0618300325652869|0.0803949396406372|-0.092353261957492|1
389|totalrecall|11094|68|1023|Action, Adventure, Sci-Fi, Thriller|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.0658236881831116|0.0461262262335504|-0.100720364576805|-0.075227415381304|-0.133867375996074|0.0526071875446814|-0.160741280098966|0.164838425952707|4
390|toystory|12465|43|1522|Animation, Comedy, Family, Fantasy|0|0|1|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0.011231574381611|0.0127636055010833|-0.00567165148746016|-0.201368214706488|-0.213414699471069|0.106009715629823|0.0741347758449546|0.0388888478939202|4
391|traffic|17063|97|1783|Crime, Drama, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.030886612537708|0.0075009952726889|-0.0483292973796071|0.00258558495323066|-0.0427043283897771|0.0306973082585275|0.0403923940109009|0.0395790511172979|3
392|tremors|14301|20|1328|Comedy, Horror, Sci-Fi|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0.0877235170782649|0.0581704437772406|0.0521197710012867|0.0444389967535786|-0.0859609117985768|-0.0629872187497546|-9.84992790457409e-06|-0.0589509744975552|3
393|truelies|17712|49|1725|Action, Adventure, Comedy, Romance, Thriller|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0.0785104524267115|0.036909183859022|0.0569080029976699|0.0540270782090079|0.269598950960913|0.0269394461965252|0.148398846180449|-0.0550174353575509|5
394|underfire|15791|65|1303|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0197986845572173|0.0118692713711945|0.00926288370971741|-0.0263613014587208|0.0612530943574763|0.0375585697202261|0.0283917439678298|0.0204595082776267|1
395|upintheair|11637|34|1489|Drama, Romance|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.0897597975172621|0.0127566731941134|-0.0180773903958721|-0.0356472915977635|-0.0136791888340452|0.00345653002534459|0.018571234521631|0.0193236920159646|2
396|uturn|14643|22|1558|Drama, Thriller|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0544528852261565|0.00122703108878717|0.0634273580256057|0.0218095462026011|0.0100675795993212|-0.0294174016293418|8.63357683949817e-05|-0.00202158925054335|2
397|verdictthe|11988|40|1288|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.022217466237677|0.0215678236128056|-0.0976920872988497|0.0589940442129251|0.00926331256134804|0.0933078530923544|-0.0232549198318741|-0.0209984267852319|1
398|verybadthings|10603|27|1422|Comedy, Thriller|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0293993170319032|-0.0471669817838621|0.048128795835632|0.015410814285628|-0.0163304673360952|0.058291134083518|-0.00157310264734327|-0.00403871160728946|2
399|vforvendetta|14424|58|1892|Action, Drama, Sci-Fi, Thriller|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.042742662687139|-0.0479351761853592|-0.0241720311426856|0.0359698482743734|0.0170946436757035|0.0139029259154317|-0.0853336204449348|-0.000805962411800099|4
400|walkingtall|3752|41|642|Action, Drama, Thriller|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0125835940571039|-0.035201804839582|-0.0742014539559621|-0.0203399922801709|0.0328046375189209|-0.0222674849553975|-0.0241323854969338|0.0231922279358918|3
401|wallstreet|17722|63|1436|Crime, Drama|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0358149386149748|-0.0493860079130505|-0.00370376292820147|-0.00859386039168632|0.00238906235581893|-0.020881370898334|0.0484925883032683|-0.0198399101592209|2
402|warhorse|13920|66|1309|Drama, War|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0.0136601712467855|-0.0800289002656284|-0.0693382251453379|0.00752751340465879|0.0414002841244244|-0.0442487127814887|-0.00739863341264643|-0.0807187398467164|2
403|waroftheworlds|9267|34|1055|Action, Adventure, Sci-Fi, Thriller|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.00507613620228471|0.0635390631263543|0.012497835878926|-0.042684086051199|0.0113771946113362|-0.0306872325013421|0.144308469223395|0.0383451567902397|4
404|whatliesbeneath|10295|21|1531|Drama, Horror, Mystery, Thriller|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|-0.0437635865432921|0.0368853115305009|0.0458650267596525|-0.0325162436533337|0.0515741913847981|0.0380987464529346|-0.059479343462157|0.00915074318955062|4
405|whenastrangercalls|10696|44|1116|Horror, Thriller|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|-0.0340572864357924|0.0496230081804451|0.0134154565163293|0.0260682165613597|-0.0310254199358155|0.0247949839260234|-0.00442298573059618|0.0157856286574465|2
406|whitesquall|15880|50|1860|Adventure, Drama|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.00206487061637592|-0.0466965066517207|-0.0100859198796327|0.0103762868854412|-0.0495394053269084|-0.0342701704678799|0.0316150421413412|-0.0868063116814598|2
407|whosyourdaddy|12503|50|1443|Comedy|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0714798306006517|-0.0690257896521317|-0.029351914991961|-0.017361986008656|0.00263227560014106|-0.0590036731051717|-0.0139537786520249|-0.00998014141283204|1
408|wildatheart|15549|48|1648|Crime, Drama, Romance, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|-0.0245275760736682|0.00868783481201476|0.0556502327127702|0.0531627043912054|0.0116750760101773|-0.0229031543855499|-0.0142611203175497|0.0526349490955263|4
409|winwin|11211|29|1793|Comedy, Drama|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0259546036153127|0.022829115811328|-0.0133985360523394|-0.0291072608574906|-0.00485935791390994|-0.045985203957529|0.112314861487508|0.00709596488573221|2
410|witness|12940|36|1161|Crime, Drama, Romance, Thriller|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|-0.00129419475536691|0.035429245208299|0.00765846079125631|0.0283674829424341|0.00906598306619021|0.000131100364154207|-0.00846608596372637|-0.030164055443071|4
411|wonderboys|13796|39|1744|Comedy, Drama|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0581502832772933|0.026565334117672|0.00444976524757118|0.0290087437805833|0.0157236892107682|0.0185337858958494|-0.0309772610414941|0.00896002745092172|2
412|worldisnotenoughthe|14721|32|1440|Action, Adventure, Thriller|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.044128365705322|0.0468557893960008|-0.0445550694545997|-0.0482707211379025|0.055223116172683|0.035645113518212|-0.0162399786009592|0.0407376544696888|3
413|xfilesfightthefuturethe|15934|40|1142|Action, Sci-Fi, Thriller|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|-0.0113836537740757|0.0751003404334763|-0.039587725364177|0.000409865322986137|-0.0530490561123425|0.00850086637930231|-0.0103573805617336|0.0121108495953256|3
414|xmen|16088|34|1200|Action, Sci-Fi|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0.0175900904046695|0.0302365199894812|-0.0223148196418039|0.022070964026106|-0.00495766243141087|-0.0671490900566785|0.0162848734173687|-0.00201181571399|2
415|xxx|13962|25|1193|Action, Adventure, Thriller|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0.0524689541744846|0.00552477563718425|-0.0296735129189408|-0.0329157105190968|0.00919778952761629|-0.014616603757424|0.060902112654181|0.0660582060171265|3
416|youcancountonme|10524|20|1378|Drama|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.0726130015194278|0.053162089829903|-0.0145280649584644|0.0193784851270327|-0.0101383437869417|0.0160108497497082|0.0179070712531463|0.0298290432256815|1
