filename,path,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
lordoftheringsfellowshipoftheringthe.txt,Action/lordoftheringsfellowshipoftheringthe.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lordoftheringsreturnoftheking.txt,Action/lordoftheringsreturnoftheking.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lordoftheringsthetwotowers.txt,Action/lordoftheringsthetwotowers.txt,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lordofwar.txt,Crime/lordofwar.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
losersthe.txt,Action/losersthe.txt,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
losthighway.txt,Drama/losthighway.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
losthorizon.txt,Adventure/losthorizon.txt,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
lostinspace.txt,Action/lostinspace.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lostintranslation.txt,Comedy/lostintranslation.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
loveandbasketball.txt,Drama/loveandbasketball.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
machete.txt,Action/machete.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
machinegunpreacher.txt,Action/machinegunpreacher.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madmax2theroadwarrior.txt,Action/madmax2theroadwarrior.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
magnolia.txt,Drama/magnolia.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
majesticthethebijou.txt,Drama/majesticthethebijou.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
majorleague.txt,Comedy/majorleague.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolmx.txt,Drama/malcolmx.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malibusmostwanted.txt,Comedy/malibusmostwanted.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manchuriancandidatethe.txt,Mystery/manchuriancandidatethe.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
manhattanmurdermystery.txt,Comedy/manhattanmurdermystery.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
manhunter.txt,Drama/manhunter.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
manintheironmask.txt,Action/manintheironmask.txt,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manonfire.txt,Action/manonfire.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
manonthemoon.txt,Comedy/manonthemoon.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mantrouble.txt,Comedy/mantrouble.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
manwhoknewtoomuchthe.txt,Adventure/manwhoknewtoomuchthe.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
manwhowasnttherethe.txt,Comedy/manwhowasnttherethe.txt,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
margaret.txt,Drama/margaret.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
margincall.txt,Drama/margincall.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
margotatthewedding.txt,Comedy/margotatthewedding.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mariachiel.txt,Action/mariachiel.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
marleyme.txt,Comedy/marleyme.txt,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
marthamarcymaymarlene.txt,Drama/marthamarcymaymarlene.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
marty.txt,Drama/marty.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
marypoppins.txt,Animation/marypoppins.txt,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
maskthe.txt,Action/maskthe.txt,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
masterandcommander.txt,Action/masterandcommander.txt,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
masterthe.txt,Drama/masterthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matrixreloadedthe.txt,Action/matrixreloadedthe.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
matrixthe.txt,Action/matrixthe.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
maxpayne.txt,Action/maxpayne.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
meanstreets.txt,Crime/meanstreets.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mechanicthe.txt,Action/mechanicthe.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
meetjoeblack.txt,Drama/meetjoeblack.txt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
meetjohndoe.txt,Comedy/meetjohndoe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
megamind.txt,Action/megamind.txt,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
memento.txt,Drama/memento.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
meninblack.txt,Action/meninblack.txt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
meninblack3.txt,Action/meninblack3.txt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
menwhostareatgoatsthe.txt,Comedy/menwhostareatgoatsthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
metro.txt,Action/metro.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
miamivice.txt,Action/miamivice.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
midnightcowboy.txt,Drama/midnightcowboy.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
midnightexpress.txt,Crime/midnightexpress.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
midnightinparis.txt,Comedy/midnightinparis.txt,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
milk.txt,Drama/milk.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millerscrossing.txt,Crime/millerscrossing.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mimic.txt,Horror/mimic.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
minisfirsttime.txt,Comedy/minisfirsttime.txt,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minorityreport.txt,Action/minorityreport.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
miracleworkerthe.txt,Drama/miracleworkerthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mirrors.txt,Horror/mirrors.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
misery.txt,Drama/misery.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
missionimpossible.txt,Action/missionimpossible.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
missionimpossibleii.txt,Action/missionimpossibleii.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
missiontomars.txt,Adventure/missiontomars.txt,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
moneyball.txt,Drama/moneyball.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monkeybone.txt,Animation/monkeybone.txt,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
montecarlo.txt,Adventure/montecarlo.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
moon.txt,Drama/moon.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
moonrisekingdom.txt,Comedy/moonrisekingdom.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
moonstruck.txt,Comedy/moonstruck.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mrblandingsbuildshisdreamhouse.txt,Comedy/mrblandingsbuildshisdreamhouse.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrbrooks.txt,Crime/mrbrooks.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mrdeedsgoestotown.txt,Comedy/mrdeedsgoestotown.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mrs.brown.txt,Drama/mrs.brown.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mud.txt,Drama/mud.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mulan.txt,Adventure/mulan.txt,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mulhollanddrive.txt,Drama/mulhollanddrive.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
mumford.txt,Comedy/mumford.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mummythe.txt,Action/mummythe.txt,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
musicoftheheart.txt,Drama/musicoftheheart.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mutewitness.txt,Horror/mutewitness.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
mybestfriendswedding.txt,Comedy/mybestfriendswedding.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mygirl.txt,Comedy/mygirl.txt,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mymotherdreamsthesatansdisciplesinnewyork.txt,Short/mymotherdreamsthesatansdisciplesinnewyork.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mysterymen.txt,Action/mysterymen.txt,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
myweekwithmarilyn.txt,Drama/myweekwithmarilyn.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nashville.txt,Drama/nashville.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naturalbornkillers.txt,Action/naturalbornkillers.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
neverbeenkissed.txt,Comedy/neverbeenkissed.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
newsies.txt,Family/newsies.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
newyorkminute.txt,Action/newyorkminute.txt,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
next.txt,Action/next.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
nextfriday.txt,Comedy/nextfriday.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nextthreedaysthe.txt,Crime/nextthreedaysthe.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
nickoftime.txt,Crime/nickoftime.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nightbreed.txt,Action/nightbreed.txt,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nightmarebeforechristmasthe.txt,Animation/nightmarebeforechristmasthe.txt,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
nightmareonelmstreeta.txt,Comedy/nightmareonelmstreeta.txt,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
nightmareonelmstreetthefinalchapter.txt,Comedy/nightmareonelmstreetthefinalchapter.txt,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
nighttimethepoltergeisttreatment.txt,Horror/nighttimethepoltergeisttreatment.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nine.txt,Drama/nine.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ninesthe.txt,Drama/ninesthe.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
ninjaassassin.txt,Action/ninjaassassin.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ninotchka.txt,Comedy/ninotchka.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ninthgatethe.txt,Horror/ninthgatethe.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
nostringsattached.txt,Comedy/nostringsattached.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nottinghill.txt,Comedy/nottinghill.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nursebetty.txt,Comedy/nursebetty.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oblivion.txt,Action/oblivion.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
observeandreport.txt,Comedy/observeandreport.txt,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obsessed.txt,Drama/obsessed.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oceanseleven.txt,Comedy/oceanseleven.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oceanstwelve.txt,Comedy/oceanstwelve.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
officespace.txt,Comedy/officespace.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oneflewoverthecuckoosnest.txt,Drama/oneflewoverthecuckoosnest.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onlygodforgives.txt,Crime/onlygodforgives.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ordinarypeople.txt,Drama/ordinarypeople.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orgyofthedead.txt,Fantasy/orgyofthedead.txt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
orphan.txt,Drama/orphan.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otherboleyngirlthe.txt,Drama/otherboleyngirlthe.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
outofsight.txt,Comedy/outofsight.txt,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
pacifierthe.txt,Action/pacifierthe.txt,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pandorum.txt,Action/pandorum.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
panicroom.txt,Crime/panicroom.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
papadopoulossons.txt,Comedy/papadopoulossons.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paranorman.txt,Adventure/paranorman.txt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pariah.txt,Drama/pariah.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
passionofjoanofarcthe.txt,Drama/passionofjoanofarcthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patriotthe.txt,Action/patriotthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
paul.txt,Adventure/paul.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pearlharbor.txt,Action/pearlharbor.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
peepingtom.txt,Drama/peepingtom.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
peggysuegotmarried.txt,Comedy/peggysuegotmarried.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfectcreature.txt,Action/perfectcreature.txt,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
perfectworlda.txt,Action/perfectworlda.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perksofbeingawallflowerthe.txt,Drama/perksofbeingawallflowerthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
petsematary.txt,Horror/petsematary.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
petsemataryii.txt,Horror/petsemataryii.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
petulia.txt,Drama/petulia.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philadelphia.txt,Drama/philadelphia.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phonebooth.txt,Thriller/phonebooth.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pi.txt,Sci-Fi/pi.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pianistthe.txt,Biography/pianistthe.txt,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
pianothe.txt,Drama/pianothe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pineappleexpress.txt,Comedy/pineappleexpress.txt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
piratesofthecaribbean.txt,Action/piratesofthecaribbean.txt,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piratesofthecaribbeandeadmanschest.txt,Action/piratesofthecaribbeandeadmanschest.txt,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pitchblack.txt,Horror/pitchblack.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
planetoftheapesthe.txt,Action/planetoftheapesthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
platinumblonde.txt,Comedy/platinumblonde.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
platoon.txt,Action/platoon.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pleasantville.txt,Comedy/pleasantville.txt,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pointbreak.txt,Action/pointbreak.txt,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pokemonmewtworeturns.txt,Adventure/pokemonmewtworeturns.txt,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
postmanthe.txt,Action/postmanthe.txt,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
powerofonethe.txt,Drama/powerofonethe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
precious.txt,Drama/precious.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
predator.txt,Action/predator.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
prettywoman.txt,Comedy/prettywoman.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
prettywomanfinalscript.txt,Comedy/prettywomanfinalscript.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
prideandprejudice.txt,Drama/prideandprejudice.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
priest.txt,Action/priest.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
princessbridethe.txt,Adventure/princessbridethe.txt,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
privatelifeofsherlockholmesthe.txt,Comedy/privatelifeofsherlockholmesthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
producerthe.txt,Comedy/producerthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
programthe.txt,Action/programthe.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prometheus.txt,Adventure/prometheus.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
promnight.txt,Horror/promnight.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
prophecythe.txt,Fantasy/prophecythe.txt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
proposalthe.txt,Comedy/proposalthe.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
psycho.txt,Horror/psycho.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
publicenemies.txt,Crime/publicenemies.txt,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pulpfiction.txt,Action/pulpfiction.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
punchdrunklove.txt,Comedy/punchdrunklove.txt,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
purplerain.txt,Drama/purplerain.txt,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
quantumproject.txt,Drama/quantumproject.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
queenofthedamned.txt,Horror/queenofthedamned.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
queenthe.txt,Drama/queenthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rachelgettingmarried.txt,Drama/rachelgettingmarried.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ragingbull.txt,Drama/ragingbull.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raisingarizona.txt,Comedy/raisingarizona.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramblingrose.txt,Drama/ramblingrose.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rambofirstbloodiithemission.txt,Action/rambofirstbloodiithemission.txt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
readerthe.txt,Drama/readerthe.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
realgenius.txt,Comedy/realgenius.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rearwindow.txt,Mystery/rearwindow.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
rebelwithoutacause.txt,Drama/rebelwithoutacause.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redplanet.txt,Action/redplanet.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
redridinghood.txt,Fantasy/redridinghood.txt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
reindeergames.txt,Action/reindeergames.txt,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
relicthe.txt,Horror/relicthe.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
rememberme.txt,Drama/rememberme.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
replacementsthe.txt,Comedy/replacementsthe.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repoman.txt,Comedy/repoman.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rescuersdownunderthe.txt,Adventure/rescuersdownunderthe.txt,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reservoirdogs.txt,Action/reservoirdogs.txt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
residentevil.txt,Action/residentevil.txt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
returnoftheapes.txt,Action/returnoftheapes.txt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
revolutionaryroad.txt,Drama/revolutionaryroad.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ringu.txt,Horror/ringu.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
riseoftheguardians.txt,Adventure/riseoftheguardians.txt,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
